,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Year,Month,Days,Week,City,Total Revenue
6094,AA Batteries (4-pack),3.0,3.839999914169312,2019-07-19 10:52:00,"889 13th St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,11.519999742507936
6154,Wired Headphones,1.0,11.989999771118164,2019-07-19 10:40:00,"575 West St, Atlanta, GA 30301",2019,7,19,29,Atlanta,11.989999771118164
6160,Wired Headphones,1.0,11.989999771118164,2019-07-19 11:10:00,"715 Pine St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,11.989999771118164
6175,Apple Airpods Headphones,1.0,150.0,2019-07-19 22:56:00,"128 1st St, Seattle, WA 98101",2019,7,19,29,Seattle,150.0
6278,AA Batteries (4-pack),1.0,2.990000009536743,2019-07-19 13:43:00,"49 Cedar St, Boston, MA 02215",2019,7,19,29,Boston,2.990000009536743
6291,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 16:05:00,"139 Meadow St, Atlanta, GA 30301",2019,7,19,29,Atlanta,14.949999809265137
6311,AA Batteries (4-pack),3.0,2.990000009536743,2019-07-19 13:51:00,"88 12th St, San Francisco, CA 94016",2019,7,19,29,San Francisco,8.97000002861023
6345,Wired Headphones,1.0,11.989999771118164,2019-07-19 02:48:00,"827 Jackson St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,11.989999771118164
6434,Google Phone,1.0,600.0,2019-07-19 20:21:00,"19 Maple St, New York City, NY 10001",2019,7,19,29,New York City,600.0
6435,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 20:21:00,"19 Maple St, New York City, NY 10001",2019,7,19,29,New York City,11.949999809265137
6436,Wired Headphones,1.0,11.989999771118164,2019-07-19 20:21:00,"19 Maple St, New York City, NY 10001",2019,7,19,29,New York City,11.989999771118164
6531,AA Batteries (4-pack),1.0,2.990000009536743,2019-07-19 21:18:00,"133 Dogwood St, San Francisco, CA 94016",2019,7,19,29,San Francisco,2.990000009536743
6552,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 06:42:00,"839 Dogwood St, Boston, MA 02215",2019,7,19,29,Boston,14.949999809265137
6598,Flatscreen TV,1.0,300.0,2019-07-19 20:49:00,"265 13th St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,300.0
6624,20in Monitor,1.0,109.98999786376952,2019-07-19 08:41:00,"166 Forest St, Atlanta, GA 30301",2019,7,19,29,Atlanta,109.98999786376952
6637,iPhone,1.0,700.0,2019-07-19 21:39:00,"347 Main St, San Francisco, CA 94016",2019,7,19,29,San Francisco,700.0
6647,Vareebadd Phone,1.0,400.0,2019-07-19 15:50:00,"732 Highland St, New York City, NY 10001",2019,7,19,29,New York City,400.0
6658,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 03:20:00,"866 2nd St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,11.949999809265137
6696,AA Batteries (4-pack),3.0,2.990000009536743,2019-07-19 18:26:00,"350 2nd St, New York City, NY 10001",2019,7,19,29,New York City,8.97000002861023
6712,AA Batteries (4-pack),1.0,3.839999914169312,2019-07-19 08:59:00,"791 River St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,3.839999914169312
6795,ThinkPad Laptop,1.0,999.989990234375,2019-07-19 17:22:00,"11 Wilson St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,999.989990234375
6872,Apple Airpods Headphones,1.0,150.0,2019-07-19 09:07:00,"146 5th St, Dallas, TX 75001",2019,7,19,29,Dallas,150.0
6894,AA Batteries (4-pack),1.0,2.990000009536743,2019-07-19 19:29:00,"211 Wilson St, Seattle, WA 98101",2019,7,19,29,Seattle,2.990000009536743
6970,27in 4K Gaming Monitor,1.0,389.989990234375,2019-07-19 08:56:00,"608 8th St, Atlanta, GA 30301",2019,7,19,29,Atlanta,389.989990234375
7001,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 14:03:00,"642 Lakeview St, Austin, TX 73301",2019,7,19,29,Austin,11.949999809265137
7011,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 12:42:00,"715 North St, Boston, MA 02215",2019,7,19,29,Boston,14.949999809265137
7020,Wired Headphones,1.0,11.989999771118164,2019-07-19 13:15:00,"213 Elm St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,11.989999771118164
7066,LG Dryer,1.0,600.0,2019-07-19 14:50:00,"406 Elm St, Austin, TX 73301",2019,7,19,29,Austin,600.0
7141,27in 4K Gaming Monitor,1.0,389.989990234375,2019-07-19 01:33:00,"939 7th St, Boston, MA 02215",2019,7,19,29,Boston,389.989990234375
7158,Macbook Pro Laptop,1.0,1700.0,2019-07-19 04:12:00,"966 Maple St, Seattle, WA 98101",2019,7,19,29,Seattle,1700.0
7199,ThinkPad Laptop,1.0,999.989990234375,2019-07-19 10:32:00,"734 2nd St, New York City, NY 10001",2019,7,19,29,New York City,999.989990234375
7204,Flatscreen TV,1.0,300.0,2019-07-19 13:29:00,"478 Church St, San Francisco, CA 94016",2019,7,19,29,San Francisco,300.0
7285,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 11:18:00,"478 Willow St, Boston, MA 02215",2019,7,19,29,Boston,14.949999809265137
7384,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 15:10:00,"410 13th St, Austin, TX 73301",2019,7,19,29,Austin,14.949999809265137
7393,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 14:49:00,"760 Walnut St, Boston, MA 02215",2019,7,19,29,Boston,14.949999809265137
7428,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 11:16:00,"224 Park St, Boston, MA 02215",2019,7,19,29,Boston,11.949999809265137
7522,iPhone,1.0,700.0,2019-07-19 17:40:00,"801 1st St, Austin, TX 73301",2019,7,19,29,Austin,700.0
7524,Bose SoundSport Headphones,1.0,99.98999786376952,2019-07-19 14:46:00,"293 Park St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,99.98999786376952
7540,AA Batteries (4-pack),1.0,3.839999914169312,2019-07-19 21:07:00,"547 Lake St, Austin, TX 73301",2019,7,19,29,Austin,3.839999914169312
7557,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 19:34:00,"570 Elm St, Portland, OR 97035",2019,7,19,29,Portland,11.949999809265137
7608,Apple Airpods Headphones,1.0,150.0,2019-07-19 18:45:00,"588 Hill St, Boston, MA 02215",2019,7,19,29,Boston,150.0
7663,Wired Headphones,1.0,11.989999771118164,2019-07-19 11:34:00,"994 Lincoln St, San Francisco, CA 94016",2019,7,19,29,San Francisco,11.989999771118164
7674,AA Batteries (4-pack),2.0,2.990000009536743,2019-07-19 19:08:00,"527 5th St, Boston, MA 02215",2019,7,19,29,Boston,5.980000019073486
7687,Bose SoundSport Headphones,1.0,99.98999786376952,2019-07-19 11:31:00,"508 Center St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,99.98999786376952
7696,AA Batteries (4-pack),3.0,3.839999914169312,2019-07-19 18:57:00,"410 Dogwood St, Boston, MA 02215",2019,7,19,29,Boston,11.519999742507936
7722,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 10:16:00,"267 7th St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,14.949999809265137
7736,Wired Headphones,1.0,11.989999771118164,2019-07-19 09:58:00,"20 North St, San Francisco, CA 94016",2019,7,19,29,San Francisco,11.989999771118164
7751,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 15:40:00,"294 Forest St, San Francisco, CA 94016",2019,7,19,29,San Francisco,11.949999809265137
7779,Bose SoundSport Headphones,1.0,99.98999786376952,2019-07-19 09:15:00,"721 Maple St, Atlanta, GA 30301",2019,7,19,29,Atlanta,99.98999786376952
7809,Bose SoundSport Headphones,1.0,99.98999786376952,2019-07-19 18:00:00,"489 Dogwood St, Dallas, TX 75001",2019,7,19,29,Dallas,99.98999786376952
7817,AA Batteries (4-pack),1.0,2.990000009536743,2019-07-19 10:27:00,"583 6th St, Portland, OR 97035",2019,7,19,29,Portland,2.990000009536743
7823,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 23:33:00,"465 Sunset St, San Francisco, CA 94016",2019,7,19,29,San Francisco,14.949999809265137
7830,Lightning Charging Cable,2.0,14.949999809265137,2019-07-19 09:26:00,"454 Cedar St, Seattle, WA 98101",2019,7,19,29,Seattle,29.899999618530273
7833,34in Ultrawide Monitor,1.0,379.989990234375,2019-07-19 14:54:00,"393 Hill St, Portland, OR 97035",2019,7,19,29,Portland,379.989990234375
7877,AA Batteries (4-pack),1.0,2.990000009536743,2019-07-19 19:09:00,"824 Sunset St, Dallas, TX 75001",2019,7,19,29,Dallas,2.990000009536743
7935,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 16:24:00,"32 11th St, Dallas, TX 75001",2019,7,19,29,Dallas,14.949999809265137
8000,USB-C Charging Cable,2.0,11.949999809265137,2019-07-19 16:18:00,"385 Park St, New York City, NY 10001",2019,7,19,29,New York City,23.899999618530273
8009,Wired Headphones,1.0,11.989999771118164,2019-07-19 15:37:00,"437 5th St, New York City, NY 10001",2019,7,19,29,New York City,11.989999771118164
8022,27in 4K Gaming Monitor,1.0,389.989990234375,2019-07-19 17:19:00,"124 Center St, Seattle, WA 98101",2019,7,19,29,Seattle,389.989990234375
8030,Wired Headphones,1.0,11.989999771118164,2019-07-19 19:04:00,"716 Church St, New York City, NY 10001",2019,7,19,29,New York City,11.989999771118164
8050,AA Batteries (4-pack),2.0,3.839999914169312,2019-07-19 17:14:00,"247 Wilson St, Seattle, WA 98101",2019,7,19,29,Seattle,7.679999828338624
8110,Wired Headphones,3.0,11.989999771118164,2019-07-19 14:09:00,"841 Johnson St, San Francisco, CA 94016",2019,7,19,29,San Francisco,35.96999931335449
8132,Wired Headphones,2.0,11.989999771118164,2019-07-19 12:55:00,"658 Jackson St, Portland, OR 97035",2019,7,19,29,Portland,23.979999542236328
8148,AA Batteries (4-pack),1.0,3.839999914169312,2019-07-19 21:52:00,"801 Elm St, Portland, OR 97035",2019,7,19,29,Portland,3.839999914169312
8253,AA Batteries (4-pack),1.0,2.990000009536743,2019-07-19 22:20:00,"804 14th St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,2.990000009536743
8319,Apple Airpods Headphones,1.0,150.0,2019-07-19 08:48:00,"889 9th St, San Francisco, CA 94016",2019,7,19,29,San Francisco,150.0
8348,27in FHD Monitor,1.0,149.99000549316406,2019-07-19 12:10:00,"266 Main St, Dallas, TX 75001",2019,7,19,29,Dallas,149.99000549316406
8350,27in 4K Gaming Monitor,1.0,389.989990234375,2019-07-19 16:22:00,"624 Johnson St, Portland, OR 97035",2019,7,19,29,Portland,389.989990234375
8351,ThinkPad Laptop,1.0,999.989990234375,2019-07-19 08:33:00,"599 Cedar St, San Francisco, CA 94016",2019,7,19,29,San Francisco,999.989990234375
8359,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 14:56:00,"976 Johnson St, New York City, NY 10001",2019,7,19,29,New York City,14.949999809265137
8375,Google Phone,1.0,600.0,2019-07-19 17:54:00,"676 North St, New York City, NY 10001",2019,7,19,29,New York City,600.0
8376,Wired Headphones,1.0,11.989999771118164,2019-07-19 17:54:00,"676 North St, New York City, NY 10001",2019,7,19,29,New York City,11.989999771118164
8385,34in Ultrawide Monitor,1.0,379.989990234375,2019-07-19 18:49:00,"267 Park St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,379.989990234375
8390,Apple Airpods Headphones,1.0,150.0,2019-07-19 18:51:00,"211 North St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,150.0
8391,iPhone,1.0,700.0,2019-07-19 15:51:00,"902 9th St, New York City, NY 10001",2019,7,19,29,New York City,700.0
8413,27in 4K Gaming Monitor,1.0,389.989990234375,2019-07-19 21:15:00,"934 Dogwood St, Atlanta, GA 30301",2019,7,19,29,Atlanta,389.989990234375
8457,iPhone,1.0,700.0,2019-07-19 10:27:00,"551 2nd St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,700.0
8458,Wired Headphones,1.0,11.989999771118164,2019-07-19 10:27:00,"551 2nd St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,11.989999771118164
8483,AA Batteries (4-pack),1.0,2.990000009536743,2019-07-19 22:18:00,"577 Jefferson St, San Francisco, CA 94016",2019,7,19,29,San Francisco,2.990000009536743
8523,20in Monitor,1.0,109.98999786376952,2019-07-19 11:46:00,"330 7th St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,109.98999786376952
8558,AA Batteries (4-pack),1.0,2.990000009536743,2019-07-19 22:06:00,"172 12th St, San Francisco, CA 94016",2019,7,19,29,San Francisco,2.990000009536743
8566,AA Batteries (4-pack),1.0,3.839999914169312,2019-07-19 22:20:00,"114 13th St, Boston, MA 02215",2019,7,19,29,Boston,3.839999914169312
8574,20in Monitor,1.0,109.98999786376952,2019-07-19 08:33:00,"232 12th St, Atlanta, GA 30301",2019,7,19,29,Atlanta,109.98999786376952
8579,Apple Airpods Headphones,1.0,150.0,2019-07-19 11:22:00,"312 Lincoln St, New York City, NY 10001",2019,7,19,29,New York City,150.0
8610,AA Batteries (4-pack),1.0,3.839999914169312,2019-07-19 00:26:00,"428 Washington St, New York City, NY 10001",2019,7,19,29,New York City,3.839999914169312
8660,AA Batteries (4-pack),1.0,2.990000009536743,2019-07-19 19:35:00,"199 Pine St, New York City, NY 10001",2019,7,19,29,New York City,2.990000009536743
8667,34in Ultrawide Monitor,1.0,379.989990234375,2019-07-19 15:54:00,"741 Center St, San Francisco, CA 94016",2019,7,19,29,San Francisco,379.989990234375
8685,AA Batteries (4-pack),1.0,3.839999914169312,2019-07-19 16:56:00,"880 Ridge St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,3.839999914169312
8686,Flatscreen TV,1.0,300.0,2019-07-19 14:35:00,"956 Cherry St, Austin, TX 73301",2019,7,19,29,Austin,300.0
8705,iPhone,1.0,700.0,2019-07-19 14:26:00,"43 Spruce St, Austin, TX 73301",2019,7,19,29,Austin,700.0
8726,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 18:36:00,"955 River St, New York City, NY 10001",2019,7,19,29,New York City,11.949999809265137
8731,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 02:52:00,"403 North St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,11.949999809265137
8760,Wired Headphones,1.0,11.989999771118164,2019-07-19 19:55:00,"163 Highland St, New York City, NY 10001",2019,7,19,29,New York City,11.989999771118164
8778,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 10:46:00,"778 Lakeview St, San Francisco, CA 94016",2019,7,19,29,San Francisco,14.949999809265137
8788,AA Batteries (4-pack),2.0,2.990000009536743,2019-07-19 15:07:00,"988 Lake St, San Francisco, CA 94016",2019,7,19,29,San Francisco,5.980000019073486
8813,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 01:37:00,"748 Willow St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,14.949999809265137
8814,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 01:08:00,"34 1st St, Boston, MA 02215",2019,7,19,29,Boston,14.949999809265137
8845,Google Phone,1.0,600.0,2019-07-19 20:39:00,"231 Church St, Boston, MA 02215",2019,7,19,29,Boston,600.0
8851,Google Phone,1.0,600.0,2019-07-19 12:10:00,"890 Lakeview St, Boston, MA 02215",2019,7,19,29,Boston,600.0
8904,Wired Headphones,1.0,11.989999771118164,2019-07-19 12:00:00,"988 14th St, Portland, OR 97035",2019,7,19,29,Portland,11.989999771118164
8908,Google Phone,1.0,600.0,2019-07-19 13:45:00,"955 North St, New York City, NY 10001",2019,7,19,29,New York City,600.0
8919,Wired Headphones,1.0,11.989999771118164,2019-07-19 18:35:00,"45 Main St, Dallas, TX 75001",2019,7,19,29,Dallas,11.989999771118164
8940,Bose SoundSport Headphones,1.0,99.98999786376952,2019-07-19 22:53:00,"371 Jefferson St, Seattle, WA 98101",2019,7,19,29,Seattle,99.98999786376952
8941,AA Batteries (4-pack),2.0,3.839999914169312,2019-07-19 14:39:00,"373 Chestnut St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,7.679999828338624
9010,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 01:28:00,"915 Dogwood St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,14.949999809265137
9037,27in 4K Gaming Monitor,1.0,389.989990234375,2019-07-19 20:56:00,"629 7th St, New York City, NY 10001",2019,7,19,29,New York City,389.989990234375
9039,Bose SoundSport Headphones,1.0,99.98999786376952,2019-07-19 11:30:00,"679 Dogwood St, New York City, NY 10001",2019,7,19,29,New York City,99.98999786376952
9086,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 22:33:00,"701 North St, Dallas, TX 75001",2019,7,19,29,Dallas,11.949999809265137
9088,AA Batteries (4-pack),1.0,3.839999914169312,2019-07-19 00:18:00,"850 Park St, San Francisco, CA 94016",2019,7,19,29,San Francisco,3.839999914169312
9118,Apple Airpods Headphones,1.0,150.0,2019-07-19 18:09:00,"883 Elm St, New York City, NY 10001",2019,7,19,29,New York City,150.0
9182,AA Batteries (4-pack),1.0,3.839999914169312,2019-07-19 04:36:00,"63 Dogwood St, San Francisco, CA 94016",2019,7,19,29,San Francisco,3.839999914169312
9247,Vareebadd Phone,1.0,400.0,2019-07-19 09:33:00,"357 1st St, San Francisco, CA 94016",2019,7,19,29,San Francisco,400.0
9248,Wired Headphones,1.0,11.989999771118164,2019-07-19 09:33:00,"357 1st St, San Francisco, CA 94016",2019,7,19,29,San Francisco,11.989999771118164
9260,AA Batteries (4-pack),1.0,3.839999914169312,2019-07-19 11:10:00,"647 Adams St, New York City, NY 10001",2019,7,19,29,New York City,3.839999914169312
9273,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 10:33:00,"877 Center St, Austin, TX 73301",2019,7,19,29,Austin,14.949999809265137
9325,27in FHD Monitor,1.0,149.99000549316406,2019-07-19 21:00:00,"881 Willow St, San Francisco, CA 94016",2019,7,19,29,San Francisco,149.99000549316406
9328,AA Batteries (4-pack),1.0,3.839999914169312,2019-07-19 23:20:00,"666 Meadow St, San Francisco, CA 94016",2019,7,19,29,San Francisco,3.839999914169312
9447,Apple Airpods Headphones,1.0,150.0,2019-07-19 15:31:00,"477 Sunset St, Portland, OR 97035",2019,7,19,29,Portland,150.0
9454,Bose SoundSport Headphones,1.0,99.98999786376952,2019-07-19 14:43:00,"167 Sunset St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,99.98999786376952
9475,Apple Airpods Headphones,1.0,150.0,2019-07-19 13:17:00,"355 4th St, Dallas, TX 75001",2019,7,19,29,Dallas,150.0
9487,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 08:28:00,"808 6th St, San Francisco, CA 94016",2019,7,19,29,San Francisco,14.949999809265137
9508,AA Batteries (4-pack),1.0,3.839999914169312,2019-07-19 12:47:00,"358 5th St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,3.839999914169312
9509,Apple Airpods Headphones,1.0,150.0,2019-07-19 08:23:00,"531 Jackson St, San Francisco, CA 94016",2019,7,19,29,San Francisco,150.0
9510,AA Batteries (4-pack),1.0,2.990000009536743,2019-07-19 11:21:00,"370 Main St, New York City, NY 10001",2019,7,19,29,New York City,2.990000009536743
9547,ThinkPad Laptop,1.0,999.989990234375,2019-07-19 11:16:00,"580 Center St, Seattle, WA 98101",2019,7,19,29,Seattle,999.989990234375
9575,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 08:14:00,"698 Highland St, Boston, MA 02215",2019,7,19,29,Boston,14.949999809265137
9595,Wired Headphones,1.0,11.989999771118164,2019-07-19 12:19:00,"894 Ridge St, Atlanta, GA 30301",2019,7,19,29,Atlanta,11.989999771118164
9617,Apple Airpods Headphones,1.0,150.0,2019-07-19 09:42:00,"527 Adams St, Los Angeles, CA 90001",2019,7,19,29,Los Angeles,150.0
9635,Flatscreen TV,1.0,300.0,2019-07-19 12:33:00,"34 7th St, Portland, OR 97035",2019,7,19,29,Portland,300.0
9687,Wired Headphones,1.0,11.989999771118164,2019-07-19 18:19:00,"27 Jefferson St, Atlanta, GA 30301",2019,7,19,29,Atlanta,11.989999771118164
9731,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 09:07:00,"268 Jackson St, New York City, NY 10001",2019,7,19,29,New York City,11.949999809265137
9734,USB-C Charging Cable,2.0,11.949999809265137,2019-07-19 14:54:00,"636 1st St, New York City, NY 10001",2019,7,19,29,New York City,23.899999618530273
9818,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 16:00:00,"807 Elm St, Portland, OR 97035",2019,7,19,29,Portland,11.949999809265137
9836,Apple Airpods Headphones,1.0,150.0,2019-07-19 12:54:00,"31 8th St, Dallas, TX 75001",2019,7,19,29,Dallas,150.0
9954,iPhone,1.0,700.0,2019-07-19 10:39:00,"614 Adams St, San Francisco, CA 94016",2019,7,19,29,San Francisco,700.0
9993,Wired Headphones,2.0,11.989999771118164,2019-07-19 16:38:00,"750 Jefferson St, San Francisco, CA 94016",2019,7,19,29,San Francisco,23.979999542236328
10034,USB-C Charging Cable,1.0,11.949999809265137,2019-07-19 08:25:00,"891 Dogwood St, San Francisco, CA 94016",2019,7,19,29,San Francisco,11.949999809265137
10037,Apple Airpods Headphones,1.0,150.0,2019-07-19 20:27:00,"826 Dogwood St, Dallas, TX 75001",2019,7,19,29,Dallas,150.0
10050,Lightning Charging Cable,1.0,14.949999809265137,2019-07-19 20:05:00,"7 River St, San Francisco, CA 94016",2019,7,19,29,San Francisco,14.949999809265137
10100,27in FHD Monitor,1.0,149.99000549316406,2019-07-19 21:53:00,"976 Hickory St, Atlanta, GA 30301",2019,7,19,29,Atlanta,149.99000549316406
